,CR_x0,CR_y0,CR_z0,CR_dir_x,CR_dir_y,CR_dir_z,CR_latitude,CR_longitude,Accepted
0,-23779.524650552867,-9505.260917378482,6256.13828861749,0.18792321336826123,0.7163337372013415,0.6719753290296501,76.27178643609231,201.78780525804945,1
1,4399.39271627343,5294.7592210650255,25447.316410948864,-0.7791332943744416,-0.6266865693200722,-0.014671517681146927,15.137274591875165,50.276953380083434,1
2,7663.961143123538,-18880.649152320693,16725.424693671146,-0.8923991385928935,0.3117694407816678,0.32622629145019527,50.6206448202515,292.0930298319583,1
3,1638.090726299888,15957.28786928684,20919.76736555934,-0.9736064718693195,-0.03401718918756332,-0.22568400203371483,37.480764316992975,84.13884919510164,1
4,13039.56012143415,2223.2224333104473,22803.118160714977,-0.10260459817208933,-0.9814579621570947,-0.16190294917754594,30.117346029104908,9.675789874707835,1
5,17264.911836000978,-12212.980447576554,-15739.154103134839,0.14586896881147254,-0.3980549805303318,0.9056900553792533,126.65815715864973,324.7248943177831,1
6,-7411.217842465075,-8969.393842135802,23655.419425497057,0.6917482858507781,0.7028129416801835,0.16594661198517274,26.190673369349632,230.43380742193716,1
7,5644.7223470744075,-20085.56271575056,-16114.041206850938,0.4314942649306769,-0.23448462396357322,0.8711082943334868,127.68067900254277,285.69715874411094,1
8,11019.378118028788,-7566.744577018469,22721.63564530665,-0.6411407248610538,0.728989036674569,0.23981983932303563,30.468434582021104,325.52354085507994,1
9,-1462.6521262182514,7428.385727107495,25251.431211853618,0.9407330824660869,-0.3054397175791891,-0.14740368543221719,16.690054253863178,101.13906771046622,1
10,-17807.74423780835,-10322.192727552472,16470.93277431689,0.3437756622588496,0.820489168643104,0.4567448064048868,51.3326152876335,210.09856576533173,1
11,-23882.969031197725,3428.6605315285005,-10620.881376533163,0.032928709333513474,0.5765470210224231,0.816400166984181,113.75872222361124,171.83038567082323,1
12,-25556.39402841091,-6299.328355579485,1464.319136389301,0.12794244322904894,0.7823697475785276,0.6095312209349845,86.8157760968275,193.84666736780224,1
13,-4101.428182408049,-23294.6445780838,-11640.140241650868,-0.4206313236300231,-0.06226406965796584,0.905092523011257,116.20281704112904,260.0144234303257,1
14,8038.230285900586,-7997.621119154809,23798.738502392924,-0.6124919149043775,0.7705897226971956,0.17619629238502113,25.475831181757936,315.1450954384341,1
15,1082.3895103943144,-25379.75216668673,-7046.393184129655,0.5645779091485214,0.08244512718052731,0.8212518404884526,105.50328196704382,272.4420566526866,1
16,-19737.734935731038,-10788.40072622626,13747.264214278528,0.35672425608276553,0.7292934199580685,0.5838483644989183,58.56839903737873,208.66046814788749,1
