,CR_x0,CR_y0,CR_z0,CR_dir_x,CR_dir_y,CR_dir_z,CR_latitude,CR_longitude,Accepted
0,2637.6164115705633,-25472.82474833467,-6255.655281906321,-0.5284810947089882,0.011422363960143398,0.8488682242472924,103.72713291687164,275.91169719959623,1
1,-23247.856684650345,-7251.09539065663,10095.23745166782,0.22957377558842162,0.8585768411783266,0.45841213918735135,67.48368022339245,197.32289996824767,1
2,13801.422111014137,-15847.433201685892,-15916.489959526685,0.34630062126217487,-0.1771245793847559,0.9212506516096503,127.14012544498728,311.0523856721254,1
3,21200.73602377248,-8214.59632634327,-13341.823085528587,0.06820627432662393,-0.4362223118243918,0.8972502431368099,120.40443758280215,338.820269194599,1
4,6266.655966460045,-24179.42463141281,8428.492836317684,-0.8329021718369869,0.25864792610991505,0.48925987212142236,71.35392903793664,284.5298282894757,1
5,1453.5764762968608,-25077.30389980673,-7998.186578487319,0.638976298434497,0.06540137724021902,0.7664410935577706,107.6618290768338,273.31737066940826,1
6,18965.271933367225,-8417.69151820152,-16260.87248575031,0.13497956277716633,-0.5010690162800797,0.8548159793526313,128.08501209005098,336.0660705860713,1
7,18824.041035948114,-9750.435692858762,-15669.700918535978,0.11091856449451577,-0.4671563768769724,0.8771898264307767,126.47021753656507,332.61684545500975,1
8,-24176.99554380537,-7512.582172165508,7347.723428469311,0.20567575355202472,0.834430620336718,0.5112954373405723,73.81593316468998,197.2617262270126,1
9,-6835.266764367239,-19562.36852707325,16295.640824187025,0.8397219386377043,0.3951723587485438,0.3724323732594256,51.8189183244111,250.74012800290757,1
10,15560.494262814507,-10969.370078381788,-18234.554625227873,0.33696936247537373,-0.3346426683459683,0.8800374612908421,133.76470698952136,324.81807794484365,1
11,2212.108374744577,-23595.361648826845,-11546.450935220571,0.6200594690513817,-0.011388141199013444,0.7844721569818461,115.97608872878845,275.3559290784601,1
12,10403.70053094357,-20400.178072812607,13059.50970978543,-0.712432109488002,0.36208054451041294,0.6011141061874347,60.30443293250686,297.020711689415,1
13,-12681.630965146798,-14328.103257580722,18133.85610133528,0.6316950084587957,0.5939384854969614,0.49819523455550835,46.537583270820086,228.48834696987674,1
14,26001.893257253432,-3816.142085811438,2072.1125981222362,-0.2220972304198247,0.7251733742987801,0.6517640657845173,85.49177227292478,351.6506486570495,1
15,20999.63178280156,-5866.605495571214,-14817.33609479397,0.20461163625568926,-0.3658487509530514,0.9079035024356178,124.19919612022319,344.3913871344137,1
16,25768.492615701445,-2411.8474232854737,-5012.26738326389,-0.06922989406771966,0.537803467013321,0.8402229779265884,100.96050448916101,354.65287858095377,1
17,10576.488668786673,-22211.80279752948,9472.525952600412,-0.7326768253813499,0.2561709633124422,0.6305244698698715,68.94125153950709,295.4621669368111,1
18,10318.141518674875,-21465.324357394064,11301.807370171484,-0.6996914172984858,0.3357605972747241,0.630632017801631,64.61390735183423,295.6730735193279,1
19,-6446.269669590096,-8244.767765826173,24195.546198309232,0.7255391331517657,0.6771393473434663,0.12278139331612598,23.390701680353285,231.97950333987615,1
