,CR_x0,CR_y0,CR_z0,CR_dir_x,CR_dir_y,CR_dir_z,CR_latitude,CR_longitude,Accepted
0,12935.08046177588,2200.941790675044,22864.701893561694,-0.08365795224683381,-0.9811989843770905,-0.17392498406851373,29.849516612252415,9.656561014460237,1
1,-4012.5012061519906,5445.543023499419,25479.42187825002,0.7595935100726094,-0.6494097195150405,-0.03584293033457489,14.867713694861004,126.3843233144022,1
2,6548.951031936365,-21111.85453381055,14365.092499685567,-0.8195815115647953,0.3703318986066313,0.4371961010525749,56.98103262107334,287.2340231622224,1
3,3728.2738149119173,-26030.20169763119,-1866.4452688681783,-0.5844945572719407,0.1284104751364511,0.8011721802426173,94.0599719944599,278.1509681736851,1
4,6283.2184769344585,-5890.310601808541,24915.466092074847,-0.6478872179807533,0.7595469721935131,0.057710915855031554,19.068605255055772,316.848613554076,1
5,-11905.814222945128,-12285.171814399067,20056.94855104865,0.7177384281185462,0.5633659133516161,0.40923147053399733,40.462750260642004,225.89842586082545,1
6,25070.386388413102,-742.8719061959246,-8116.582511541186,-0.02582917646769542,0.6792438005915356,0.7334580512892112,107.9320867846098,358.30273958991415,1
7,26032.223117496498,-1282.7668653086764,-3953.8478385172093,-0.1430624078574579,0.6744107421687735,0.7243640647529326,98.62593257583937,357.17896828610446,1
8,953.8349930614645,4992.683045744983,25867.32221956386,-0.9525306387371408,-0.22427887021232978,-0.20587464788869894,11.117090050572951,79.1841690271168,1
9,-3000.460596316762,9116.730146705333,24552.749573970417,0.9508497408903683,-0.3019829657922267,-0.06849130324391683,21.350767444699365,108.21719592379922,1
10,20584.518817181415,-8558.465858716252,-14070.724615679621,0.12499539571429268,-0.35718442173073045,0.9256324540135307,122.25919743369336,337.42382827162,1
