,CR_x0,CR_y0,CR_z0,CR_dir_x,CR_dir_y,CR_dir_z,CR_latitude,CR_longitude,Accepted
0,10435.23945389044,-22254.05982273902,9529.82911420353,-0.7141043374307109,0.27051535924327746,0.6456596902983229,68.80773422213403,295.12253659183887,1
1,14845.200600945866,-11201.871173393061,18684.03450361785,-0.4654304422943205,0.7602260564161102,0.45324479757822084,44.86679896410074,322.9625757577815,1
2,-10322.526525225607,-14359.806469508794,19549.845224304652,0.8061431267624929,0.4422821869119302,0.3930899722887774,42.13280328458148,234.28958442027348,1
3,-7257.968541553423,-20881.549962961,-14360.982131949902,-0.3424423889923329,-0.158007442435653,0.9261570376324783,123.00831367275148,250.83367033150532,1
4,-10501.257548965681,-16673.02073485929,-17512.538749857016,-0.4552393794484959,-0.20961896135297015,0.8653421279705793,131.6294079537522,237.795826865488,1
5,-8578.282365252657,-7375.5452306572115,23811.120263702942,0.7196011924686251,0.6737739995074875,0.16793665884915399,25.413195004053218,220.6887052596946,1
6,17211.69795516711,-10258.1595006929,-17131.335650159923,0.31612845805508555,-0.3005547974358499,0.8998497717652705,130.53026473354805,329.2050885433646,1
7,4632.36227033857,-25939.44357219439,800.9562792606628,-0.6299299703684246,0.19734269517559555,0.7511618288308236,88.25891518463942,280.12535401492954,1
8,17165.364902294175,-10503.902373166784,17028.603193041658,-0.4969712210824426,0.7013536936516569,0.5110015673332167,49.76286208834449,328.536526995815,1
9,2828.9864632181498,9947.770809466469,24248.582134080647,-0.9742424383563231,-0.19546516104832995,-0.11245017617539121,23.098627107965953,74.12509823836967,1
10,2058.415860816432,11066.669373517245,23837.927701903838,-0.966654617233489,-0.23012637733011143,-0.11234189529332446,25.27708661868853,79.46331520594214,1
11,17023.281328581998,-11146.488767563029,-16760.630207797753,0.14700308761506203,-0.43603131423939157,0.8878438968840792,129.478416743997,326.7840590708116,1
12,-8297.277039197914,-16726.20332075635,18610.32939545989,0.7595231532720403,0.5024289489465121,0.41314613746736145,45.09342403347404,243.61561895735005,1
13,-11702.107258428432,-5515.367250543488,22969.467860703015,0.46209346782081695,0.874659954138146,0.1464226472386972,29.388799537237723,205.2351592881088,1
