,CR_x0,CR_y0,CR_z0,CR_dir_x,CR_dir_y,CR_dir_z,CR_latitude,CR_longitude,Accepted
0,7284.740791522134,-7794.15496721908,24106.819449012917,-0.6626986732436968,0.7380896500266094,0.1267049209961527,23.871784322437467,313.06509797135294,1
1,-25061.389962577046,3338.5131714500467,-7465.661855970784,-0.02913590504884641,-0.5566920513878075,0.8302078408197668,106.45115578523396,172.41210791972478,1
2,15537.210761214077,-10560.286278743195,18494.066061107325,-0.5624419829914108,0.6849188131342482,0.4631902796729036,45.44910146893488,325.7969509421999,1
3,5005.924929955682,4814.844017194247,25430.55321234159,-0.7205687822370848,-0.6930536487631758,-0.021383872460658142,15.276173541730717,43.88534709623772,1
4,-5445.839190676926,-21301.893903142085,-14543.97454785195,-0.5586217377657694,-0.08715205640775492,0.8248310573441396,123.4838725495256,255.65945988159797,1
5,-9717.553450665393,-22848.167302042126,8859.20142401977,0.7947123894574043,0.20971898006724843,0.5696052733625772,70.36301948810885,246.95946659915924,1
6,25892.028901708687,-4241.692240696396,2562.4071277409475,-0.2350968172530705,0.7048432467998631,0.669272354096674,84.42199806644713,350.6963150553131,1
7,10554.212071286398,-10058.83834308443,21963.22887787693,-0.7337828325575865,0.6033349474378428,0.31232946681980045,33.57737452268936,316.37666969061223,1
8,24561.473869095338,3019.781484615448,-9086.801701529555,-0.04521599192913073,0.5474653228989483,0.8356059084861804,110.16306767321134,7.0092191216004185,1
9,-24701.47560882013,445.08412972670504,-9197.502207900256,-0.0005921286192250286,-0.6631340350186398,0.7485004348586551,110.41958607305787,178.96772633037918,1
10,6312.744987260762,-12269.819289055047,22462.320212741753,-0.8287078991241296,0.5249658886733101,0.19404647293551466,31.562255885736306,297.22553585085365,1
11,-2005.3654082259172,-25396.382557632438,-6779.181850774772,0.5119760883481763,0.025354355148192134,0.8586254373326706,104.90145549141954,265.4851419769768,1
12,-19189.732685021758,-6604.843745693336,-16825.137222988207,-0.2296762024113607,-0.4600125374932098,0.8576930146590643,129.6602943562199,198.99276298008598,1
13,25427.061695190998,-6313.072181105845,-2926.550389981028,-0.047082481287905084,0.6321767918163383,0.7733923608651537,96.37377003206264,346.0564580928056,1
14,25633.3724109942,-3382.129298256583,-5142.6125898375585,-0.04025882452859844,0.7124705287248263,0.7005461960114708,101.2492056102321,352.4836720503293,1
15,-2075.097338496813,6771.512788874437,25392.82634103328,0.9135630190107441,-0.39580068749491054,-0.09351163603814783,15.584355565036661,107.03742995462548,1
16,-1719.2565801905423,3548.1195610651666,26065.495360569268,0.9203110799229396,-0.35674752996830145,-0.16049522121418022,8.601458511239143,115.85270773054235,1
17,24660.082860891154,-6230.091049619086,6929.741900492324,-0.29804482606903093,0.7173279552128718,0.6297697089600304,74.7596572542991,345.8215525516388,1
18,-6896.755560256251,-17051.561776096998,18884.757020889163,0.8372301344733585,0.44644423750224604,0.31580570724855533,44.24500006111876,247.97840390170154,1
