,CR_x0,CR_y0,CR_z0,CR_dir_x,CR_dir_y,CR_dir_z,CR_latitude,CR_longitude,Accepted
0,1268.9194384441876,11728.075420552519,23575.35014349883,-0.963591421822201,0.007761370059972441,-0.2672664081501103,26.58224754227421,83.82490238870007,1
1,1477.5036602147688,10226.444741240768,24252.666964447453,-0.9746137719771764,-0.0238590032938885,-0.22261793151999817,23.075986684540705,81.77886697637351,1
2,22995.42592245105,-6176.430602358242,11314.465769947721,-0.32676589680440515,0.8113160679232471,0.4847579670466222,64.58345093097208,344.9655422085432,1
3,-25529.19985825393,-6025.478498724766,-2628.422998440927,0.053669311670628224,0.6121521607804551,0.7889165589823938,95.72218286260123,193.2800849161244,1
4,-23255.594173603728,-2292.500409688995,-12201.509148635016,-0.12014892122387208,-0.42835215793614095,0.8955884465088813,117.57081673698353,185.62993940413673,1
5,24021.014878247785,-6011.757439385136,9044.592899019626,-0.31278507581071296,0.7781534070920842,0.5446492186546014,69.93462851877048,345.9491570822601,1
6,-8103.061945517674,-16314.255773623036,19056.24542400498,0.7640519074136221,0.506416409380961,0.3997087728425547,43.70822417348538,243.58705406750926,1
7,-4674.0438525082545,4245.643790691456,25594.586671157496,0.7209481716563619,-0.6925867245497,-0.023608531569478106,13.858694999609263,137.74972276190582,1
8,6712.804846330241,-19758.06785389085,16109.37769673709,-0.8557819464138666,0.373239064933416,0.3582315739849339,52.33212681689762,288.7651959276455,1
9,15992.771191092033,-6622.7714250107765,19882.78683387813,-0.44576684787076065,0.8526776669713204,0.2724568104997789,41.04260857634163,337.5050497750406,1
